"销售网点分玩法销售统计","","","","","","","","",""
"JX201","","","","","","","","",""
"日期范围：","2018-08-16~2018-08-16","","","","打印时间：","","","2018-08-17 11:50:01",""
"","","","","","","","","",""
"网点编码","网点名称","游戏编码","游戏名称","激活包数","激活金额","确认包数","确认金额","兑奖张数","兑奖金额"
"3301001566","普通门店","0475","动起来","1","600","1","600","0","0"
"3301002011","普通门店","0416","点石成金","1","600","1","600","0","0"
"3301002011","普通门店","0459","新时代 动起来","2","600","2","600","0","0"
"3301002011","普通门店","0460","新时代 动起来","2","600","2","600","0","0"
"3301002013","普通门店","0454","旺旺","0","0","0","0","2","20"
"3301002016","普通门店","0386","卧虎藏龙","0","0","0","0","1","10"
"3301002016","普通门店","0408","7","0","0","0","0","6","160"
"3301002016","普通门店","0474","动起来","0","0","0","0","1","5"
"3301002017","普通门店","0267","甜蜜蜜","0","0","0","0","5","55"
"3301002017","普通门店","0473","数字密码","0","0","0","0","15","180"
"3301002017","普通门店","0474","动起来","0","0","0","0","46","310"
"3301002019","普通门店","0408","7","0","0","0","0","1","20"
"3301002020","普通门店","0408","7","0","0","0","0","3","80"
"3301002020","普通门店","0416","点石成金","0","0","0","0","4","80"
"3301002020","普通门店","0446","天降财神","0","0","0","0","8","280"
"3301002021","普通门店","0434","八喜","0","0","0","0","4","11"
"3301002025","普通门店","0462","体彩顶呱刮十周年庆","0","0","0","0","2","10"
"3301002027","普通门店","0250","八方来财","0","0","0","0","2","70"
"3301002027","普通门店","0267","甜蜜蜜","0","0","0","0","1","5"
"3301002027","普通门店","0287","好彩头","0","0","0","0","1","30"
"3301002027","普通门店","0352","挖财宝","0","0","0","0","1","5"
"3301002027","普通门店","0391","10来运转","0","0","0","0","4","40"
"3301002027","普通门店","0408","7","0","0","0","0","11","300"
"3301002027","普通门店","0416","点石成金","1","600","1","600","0","0"
"3301002027","普通门店","0431","粉橙蓝","0","0","0","0","1","5"
"3301002027","普通门店","0444","西游记","1","600","1","600","0","0"
"3301002027","普通门店","0451","麻辣6","0","0","0","0","8","55"
"3301002027","普通门店","0454","旺旺","0","0","0","0","1","10"
"3301002027","普通门店","0465","十倍幸运","1","600","1","600","1","20"
"3301002027","普通门店","0473","数字密码","0","0","0","0","3","30"
"3301002029","普通门店","0259","宝罐","0","0","0","0","8","180"
"3301002029","普通门店","0352","挖财宝","0","0","0","0","1","5"
"3301002029","普通门店","0354","大吉大利","0","0","0","0","3","110"
